student_id,attendance_percentage,study_hours_per_day,daily_completion_percent,sleep_hours,screen_time,Academic Performance Change,breaks_per_day,app_opens_per_day,burnout_score,pass_fail,programming_score,math_prev_score,science_prev_score,arts_prev_score,daily_study_hours
573,71.12407051,2.8,99.58,6.807347008,4.327837672,Declined,4,117,2.8459544,1,61.80985303,64.51716667,65.22769964,63.95143649,3.175148282
574,81.88639798,1.68,91.18,6.063878833,1.974027095,Improved,14,94,1.842911288,1,74.21476851,78.01054431,67.38498996,74.60055099,3.779880532
575,81.29371023,3.84,85.45,6.951789289,7.288931757,Declined,10,168,0,1,87.43000398,84.54745198,93.48972391,84.46094694,3.060668114
576,85.88217301,9.41,79.02,7.779327707,4.538325588,Same,14,54,4.55728891,1,92.2236343,79.26842284,93.52988696,91.39547725,4.961140682
577,63.96167868,1.64,65.74,8.06220543,6.578035138,Declined,3,78,3.921158796,1,48.08904145,45.35781921,46.24265575,48.4819266,3.445366625
578,88.89778225,8.27,100,6.980087197,6.393844462,Improved,12,105,3.606502299,1,90.96231938,92.92133941,91.67926172,80.31864891,2.48389485
579,76.48691974,5.58,69.65,6.221116923,4.009712155,Declined,12,95,2.609980989,1,67.06639612,59.67183828,58.18521995,69.35723669,4.08860811
580,66.00115202,6.51,68.69,6.945163466,5.680388653,Same,4,151,3.576932495,0,54.20344136,55.12024096,56.24670541,49.30483523,1.681850046
581,72.9444786,2.12,71.29,6.899138932,7.65082512,Improved,13,173,1.467824585,1,65.25246659,65.17591735,60.10560905,59.48580458,2.538063255
582,85.09200076,1.94,47.22,6.14883039,5.772867694,Improved,10,21,4.181570316,1,93.90179164,96.79824914,87.13844021,85.46506991,2.387835802
583,66.15893555,2.05,91.92,7.585413275,3.833625965,Improved,8,54,2.676051178,1,67.09399517,67.69189701,59.48219924,58.12453268,2.72722838
584,70.32867357,6.84,77.2,8.692399585,5.92216658,Declined,12,41,5.098733464,1,58.08133857,53.21599386,63.64478044,51.30410105,4.127119304
585,86.8794823,7.6,60.56,6.756553591,3.873612082,Declined,12,139,0,1,74.83704699,80.8199045,71.69073002,71.2919422,2.936692129
586,62.18540881,9.24,87.96,7.537495649,2.606410753,Declined,14,180,0,1,53.20800903,52.41536117,60.87664758,62.97430472,4.176057801
587,58.22109297,4.28,93.51,7.509406542,4.123077976,Same,2,101,0.062077075,1,44.17248305,44.03596035,41.49347573,41.54308467,3.305955613
588,59.19055349,4.89,99.63,6.618274447,6.952400613,Same,4,56,2.771945301,1,47.08838471,42.42204491,38.55159492,47.97713524,2.368277739
589,67.14421946,4.96,94.03,6.494354956,2.144523402,Improved,5,75,0,1,47.04252114,44.82610989,41.45989894,49.04492808,4.239914975
590,66.41975134,3.06,77.58,8.272263758,1,Same,11,125,4.697572231,1,48.35464814,43.93063457,54.53370624,49.00997407,1.953158682
591,63.02505879,3.62,85.64,7.124732699,6.889393388,Improved,5,53,0,0,47.6354945,46.7707642,46.85600361,47.24827719,1.897531919
592,73.03396017,8.54,88.67,6.597556741,6.362718856,Declined,6,41,2.805123949,1,75.24811096,83.80665336,72.50667448,69.27164215,3.018011696
593,65.46358628,3.77,100,6.829839328,1,Declined,7,142,1.318342516,1,50.00340464,43.14389893,50.80349577,57.25804238,2.043396984
594,61.68273965,8.76,72.42,7.128714026,9.552582573,Same,3,136,0,1,59.01170058,50.94389359,61.52061426,68.0476838,1.03634814
595,85.37881411,3.4,85.67,7.95813803,8.089858483,Improved,10,122,0.792497076,1,89.32336254,96.67921418,94.91035662,80.91006907,3.593190109
596,77.39156704,3.73,78.82,6.508579006,5.081092636,Same,14,17,5.654421107,1,66.06789021,65.02127183,73.31038636,60.94774726,3.044375286
597,72.10184213,5.82,61.82,6.583434364,5.393118006,Same,2,53,5.031919751,1,76.71567562,73.37031193,74.91683239,75.31662391,2.782071258
598,57.07620507,1.48,98.26,7.301074164,3.15487809,Same,11,150,4.374325791,1,49.47759292,54.67711635,42.84735449,44.65490394,4.867874058
599,73.18513748,9.26,100,8.366689605,8.679957501,Same,3,118,1.205812462,1,50.57589603,47.54781834,48.50857023,53.1057238,3.284796736
600,58.06508875,8.29,76.01,6.682043026,4.834974099,Improved,8,38,1.723251721,1,42.24777389,51.37782246,43.54917643,38.60641288,4.453726311
601,70.32545346,6.87,82.1,6.788715517,4.176393144,Same,14,144,0,1,49.29142847,52.68105783,44.47263384,60.11670881,1.557800945
602,66.891246,9.89,78.72,6.974641641,5.293865805,Same,2,16,2.213215139,1,55.32246865,52.88291161,50.53671407,61.27521162,3.276825853
603,64.05801423,0.65,79.41,7.046415461,4.896544292,Declined,13,78,3.062589297,1,49.73557664,60.5221177,51.45451604,50.79844679,4.471918507
604,64.63138318,4.41,87.96,7.275365932,3.125788865,Improved,12,136,5.303160881,1,44.87863936,41.85006474,44.6353776,50.01357067,3.332423029
605,58.89749217,8.65,83.73,5.91070154,5.105199769,Improved,9,140,0.40265605,1,46.63497291,50.34544977,46.79895789,52.16447503,3.872056713
606,73.33390184,4.61,85.4,6.667627507,4.426943495,Improved,1,69,1.942494496,1,65.34283224,66.83929514,61.55035557,62.5230948,2.488174271
607,63.76673018,0.55,100,7.28757684,1.551896928,Declined,5,110,0,1,51.34835451,57.85706096,50.19635094,47.26726829,1.369798068
608,63.41495396,2,62.05,5.546242129,6.959337041,Declined,10,15,2.576145564,1,60.03484236,67.84239834,55.41367664,60.42555767,2.831601181
609,75.53138532,4.62,67.41,6.063252064,7.719932414,Improved,7,170,0.125683103,1,67.6879499,67.84797064,72.13894195,71.99613052,2.577917563
610,77.66931875,6.85,68.69,6.051724155,9.120499066,Improved,7,74,2.444163895,1,77.97171557,74.20462622,83.14796225,78.66701757,4.46824073
611,60.2959597,2.05,67.49,7.294945687,1,Same,9,94,3.817622629,0,42.16216769,44.46202841,32.93122838,34.27718528,1.975981209
612,75.93298125,4.76,72.27,7.779200673,5.110999542,Same,14,19,4.458402836,1,83.96757194,80.57899509,79.32001764,79.95344972,4.86693691
613,85.22426255,0.62,82.71,7.407268776,5.976410483,Improved,3,97,4.196500631,1,74.53452142,84.60145766,67.05187515,74.1646571,4.832552479
614,66.63194431,5.04,73.69,6.043472319,9.225679395,Same,9,153,0.729384258,0,44.49674676,45.17942341,41.24662709,44.11841874,1.990526572
615,88.84419158,9.01,82.78,7.802329116,6.425711482,Declined,2,29,0,1,88.04682433,86.22021657,87.62963448,97.90953521,2.392207822
616,83.7967675,6.17,98.69,6.676727382,7.810228874,Declined,11,165,2.019081067,1,90.64798203,91.57138356,83.39975593,83.71804232,4.582222963
617,53.03372945,4.69,71.23,7.353573973,4.438491951,Improved,2,19,1.041260912,1,43.35928779,36.62365634,38.74998873,45.887234,4.866488884
618,77.37872224,2.04,84.59,7.506258283,1.44414634,Improved,13,110,0,1,55.22827065,50.37020046,50.20848379,62.67383619,2.773756411
619,81.86504765,2.42,69.21,7.337255838,3.555864934,Declined,9,15,2.319075953,1,84.34107039,90.34313993,85.37740704,95.69831912,2.283988183
620,76.83314251,1.23,91.03,6.410630078,4.988056502,Same,14,151,1.82282351,1,81.15428297,77.86981158,81.50100466,79.13229586,3.104376053
621,67.1583359,7.55,75.71,7.605687177,3.288045573,Improved,10,96,1.477876508,1,50.14865606,44.91410115,46.5399683,52.60580333,3.751076825
622,71.59271033,1.23,83.64,6.874251863,1.664040427,Declined,13,49,0,1,51.51421278,54.19747655,52.39831714,54.36301457,2.093898061
623,70.07273005,4.15,82.47,6.94938456,3.698736935,Declined,8,34,0.411487688,1,60.37596565,66.30448643,57.64256523,61.35337431,3.945892698
624,79.71725793,7.62,74.49,8.025675051,2.509717519,Declined,6,46,2.061245134,1,66.64876419,70.24353074,65.29048863,66.15453818,1.206629428
625,82.41700591,7.27,100,7.187692448,4.740860922,Same,7,92,1.740675558,1,74.00401243,78.98425086,82.37127289,76.18388938,1.197177971
626,64.76321915,5.99,86.87,7.264970399,5.988897064,Improved,14,178,1.223969941,1,60.29025018,56.50627473,66.99255544,47.62901975,2.545150821
627,69.35075417,5.93,71,7.691238311,4.068464471,Same,8,31,0,1,65.43940939,58.33035605,58.9415032,68.84975684,2.413892768
628,85.34313662,1.36,86.97,7.746602306,6.030115867,Improved,5,15,3.014507946,1,81.1109016,88.61756986,85.25956369,81.74179112,2.262532861
629,47.44572526,2.16,80.41,6.795615762,4.550711433,Improved,10,72,1.822521438,1,42.01757616,40.40417696,46.07455893,40.90520168,2.964079051
630,66.1947375,5.58,60.37,6.343755022,7.08800518,Same,11,123,2.634559837,1,53.88403194,52.62986686,48.1427155,64.11834292,2.282934329
631,72.4629576,3.81,90.18,6.756803229,5.60926191,Improved,4,175,1.260613542,1,79.23422722,85.87519793,83.32811544,75.85955713,1.769031674
632,82.23541903,0.68,78.25,7.957240481,10.10999746,Same,4,168,1.098997377,1,89.23637607,92.01752612,96.92603566,87.22099613,2.237878196
633,72.57702921,8.08,64.1,8.164260041,3.127241913,Declined,2,128,1.399148619,1,68.14225932,70.42169818,62.52953529,78.10002583,4.899617091
634,72.84189896,6.71,89.44,7.090531799,8.236407005,Improved,13,168,1.598105592,1,69.26624169,80.09125341,64.67872758,65.10593517,2.644453668
635,60.18592405,3.59,88.25,7.338392816,5.777472258,Declined,6,21,0,0,45.89446062,42.67686947,50.98276796,43.14388421,2.778851107
636,66.81812184,1.43,79.97,8.329538192,3.434689194,Declined,1,145,1.372800962,1,64.60768018,69.24688082,65.96515673,63.87255306,3.30617996
637,86.10653116,6.12,77,6.899177648,10.64138839,Same,8,106,0,1,69.29394966,69.57901528,72.05133103,73.49762207,4.933363074
638,76.00524887,3.81,76.67,7.383975772,1.914384974,Improved,8,29,0,1,53.3358777,54.67883909,55.03882378,54.37489024,1.966405106
639,61.59385975,2.93,70.42,7.062849618,6.109338788,Declined,5,134,2.796184888,1,54.8083777,62.45071983,56.76185731,48.34525097,3.725128442
640,78.28589824,7.35,72.28,6.834860926,3.323102098,Improved,10,178,4.303410353,1,60.75062897,63.28980775,54.11826833,58.08978616,3.863938774
641,58.55463049,3.62,74.46,6.677562805,7.483831316,Same,7,16,0,1,41.10391588,43.79539627,46.34050441,38.06714371,3.429297667
642,69.50311442,1.79,66.32,7.172846367,5.006969959,Same,14,65,0,1,57.71435411,63.07689079,63.56230407,57.32824888,1.354313359
643,65.49845039,5.08,79.23,6.378997948,6.693283537,Declined,9,20,3.430853142,1,51.62964038,49.80487674,50.48268666,53.75885868,3.707489103
644,65.70743398,8.37,66.21,7.399384452,5.985729805,Improved,7,174,1.164291518,1,58.01235437,53.81630603,57.79496962,60.10338315,1.256378844
645,68.21272034,8.57,92.96,6.377368913,2.737721921,Same,3,77,0,1,46.58691725,41.36287128,38.93137974,37.70685848,3.384570598
646,85.11893287,8.57,54.9,6.499742323,2.626151776,Improved,10,140,0,1,88.97900044,79.14721749,91.55027422,94.29870538,3.958324709
647,73.94103536,4.5,66.18,8.743412281,7.386890924,Improved,13,97,0,1,72.64758495,82.9286206,75.50787215,73.91042918,1.843879562
648,72.15236656,8.01,94.5,7.144163007,5.626937013,Same,8,66,0,1,77.35062755,71.83458572,77.03967247,84.27328779,4.36648803
649,77.23423399,8.58,96.98,5.943380464,3.315405528,Same,2,36,1.299299243,1,83.40441812,82.29815001,89.02618492,85.62540976,1.121415222
650,65.50025989,4.87,96.88,6.003456065,5.97286747,Improved,14,142,4.0032452,1,67.41432094,66.03025444,65.74393479,72.92093573,4.375251455
651,62.45142566,3.53,53.2,5.567028175,6.014533413,Declined,12,179,2.624103358,1,44.78061584,46.31764933,47.60364547,47.1133424,2.841316203
652,68.78710194,7.17,77.01,6.343112949,2.999864137,Same,11,85,1.363427586,1,69.5408598,73.61954586,64.44253811,76.27198858,1.87035176
653,74.81032818,9.09,81.44,5.752469694,4.674313513,Same,14,18,2.509057802,1,72.27626149,76.57862893,72.15850074,74.88751467,1.53511258
654,87.35009481,9.74,100,7.325929121,6.447613404,Same,13,133,2.442937548,1,80.99917108,78.08378389,80.12739979,80.50959485,4.81322867
655,77.86713539,3.26,83.85,6.618451834,3.580078762,Declined,2,93,0,1,63.74127504,62.90566647,64.86781465,75.10344864,1.29066235
656,63.34707386,9.58,91.08,7.015100713,3.708705857,Improved,10,165,0,0,47.01691665,48.42981641,45.16928201,51.46210227,1.79637368
657,67.36841378,5.24,72.79,6.443341106,3.131023019,Declined,12,99,4.621018325,1,55.60767482,54.36421919,54.95031184,58.47639692,2.39128939
658,79.3841359,3.41,100,6.969061683,4.095495919,Improved,12,32,7.188595786,1,59.9695263,68.00625418,64.09976216,53.58800422,3.480939396
659,80.36650474,9.89,99.61,7.244486223,7.310434102,Same,3,120,4.498928525,1,75.52544827,77.98032303,73.34162709,69.08391019,3.179204341
660,74.05737108,8.84,96.52,6.984407263,6.63759482,Improved,5,136,3.058994985,1,71.39280676,75.06719569,63.35992125,72.85638417,1.50257397
661,62.66256938,7.08,81.96,8.243791598,7.279006569,Improved,14,78,9.30351743,1,59.58531992,62.89972627,68.33323945,60.31292591,2.158911935
662,89.09853543,9,93.02,6.694756592,4.518928112,Declined,6,91,0,1,94.25833868,100.125708,101.1656091,91.18772586,1.955007084
663,80.8054264,6.97,84.71,6.166326093,6.493046131,Same,1,76,0.039837325,1,73.31761506,74.22272286,66.85630159,74.02252856,1.854171418
664,63.36547915,4.68,96.37,7.904649475,3.486905463,Improved,10,46,1.266784611,1,53.04747355,46.56331381,56.49601257,60.99060819,2.644577346
665,64.25503177,9.51,100,5.836116953,6.840699206,Improved,2,133,2.699108034,1,45.59803599,47.59647575,43.08316214,49.07504837,3.81612581
666,62.38575985,9.65,65.44,6.344148238,8.029956905,Improved,11,133,4.179454486,0,48.40725266,45.15046819,49.72468873,42.70221011,1.869811729
667,65.84367553,3.48,85.56,6.713056584,3.474988661,Declined,6,46,4.35750988,1,53.52767506,50.88459165,54.99879571,52.97013093,2.466715519
668,51.97962748,3.87,70.6,8.316155148,5.745846834,Same,6,151,1.801784225,1,48.83747553,51.76929562,47.66543653,44.81264313,2.563669707
669,64.02168614,4.14,83.69,7.147092017,6.650577236,Declined,11,110,0.756560098,1,50.26118632,56.45260168,46.34235799,48.32268674,4.905826118
670,72.68696365,8.31,82.22,6.741032699,3.529961927,Declined,14,39,2.165716413,1,55.68023428,55.78659216,52.22752902,53.61215595,4.818665428
671,61.61076109,8.02,76.69,6.231850311,4.825992493,Same,3,116,0,1,49.53554774,51.0797128,44.95458816,47.14731983,4.200550331
672,84.92368102,9.84,78.1,7.303660239,5.896686622,Same,14,31,0,1,89.32209835,97.83317308,85.16298731,83.04642149,1.966635683
673,58.42667447,4.92,80.37,7.746597255,4.960874858,Same,3,160,0,1,44.41285601,45.61662191,44.07696456,43.7745826,1.272149256
674,76.22627159,7.5,84.71,7.544100853,2.39398428,Declined,11,32,3.264217576,1,68.84812643,81.856542,65.26932648,66.04508824,2.267616551
675,70.20329675,8.64,72.59,7.259542723,6.603902848,Declined,7,94,2.675984073,1,62.57182548,65.39937371,65.98208581,47.92458203,2.067178198
676,82.31920426,2.6,84.87,7.268232057,4.239494505,Same,10,168,2.459147586,1,94.03082393,85.22701013,101.4670547,104.2956841,3.023703201
677,69.74382715,6.4,78.64,6.67325318,4.491462401,Declined,6,21,3.036808318,1,46.16213962,49.92884772,43.26187341,51.60598789,4.11091164
678,75.58568904,5.7,58.67,7.630565962,1,Declined,13,71,0.763635717,1,61.88205795,63.78784987,63.07908045,60.00055432,4.433291756
679,83.6359031,7.56,62.54,7.004134272,7.644485369,Improved,10,47,1.063144862,1,93.32087383,99.7696376,95.81929938,93.41496908,4.379456342
680,86.29038751,7.11,58.08,5.891899139,3.341847219,Same,9,78,5.579533303,1,87.60289192,90.96879868,89.96290328,81.74462019,2.438702245
681,85.15654197,8.22,67.65,7.429844096,4.380000103,Improved,13,171,0,1,84.9389639,84.24668398,85.31874024,93.41757829,3.748937374
682,70.30383392,3.46,87.69,6.467007722,6.808132883,Same,4,59,2.236536181,1,54.18465549,48.06316431,57.89806758,63.67109896,2.25133679
683,56.22812917,2.56,70.8,7.022174112,6.200508309,Improved,13,16,1.781824501,0,49.39881731,48.35370102,51.81006207,50.18228595,1.243622173
684,83.42072125,8.15,69.28,6.625903777,5.665319845,Declined,11,33,3.699745682,1,76.7753771,72.52277482,70.58706498,81.89303032,3.806261062
685,82.70934489,3.93,95.08,7.012035474,7.061223502,Improved,10,140,1.326059009,1,91.1156794,88.21306215,95.46145972,91.9921133,1.03931021
686,73.52183989,3.23,88.06,7.097557296,5.132433636,Improved,8,180,0.99931213,1,70.62195912,73.56485114,75.0584133,63.93833192,2.63673035
687,88.90875772,3.7,90.19,7.015048061,7.295787423,Same,5,113,2.844110041,1,71.43869792,79.78822044,67.6222674,69.37958108,2.317517077
688,69.20879198,1.13,86.06,6.631299451,4.126422524,Same,6,165,0.172644899,1,55.39885015,57.3722078,55.58853933,56.05848999,3.773510154
689,79.22944329,7.84,73.84,6.906187715,3.544986222,Declined,3,58,3.658706619,1,82.32211133,76.34269602,85.73875629,80.04937273,4.064981891
690,54.11723122,7.29,92.68,7.603501944,1.673961276,Declined,8,49,5.190746396,0,50.28740617,52.51041951,49.24083707,49.19413978,2.216378544
691,75.84999967,5.75,76.39,5.452990816,5.679525604,Declined,10,119,0.608930375,1,57.802358,63.78551544,63.16724824,57.34536021,4.246508058
692,64.97345371,7.3,86.74,7.559513061,3.622210425,Same,2,40,2.900195831,1,63.39900412,60.3500896,75.2183666,62.99461163,2.175667042
693,68.9420909,4.04,59.5,6.736937188,8.328531163,Declined,12,136,0,1,67.91857083,67.24848499,63.98864066,68.17986328,2.78530544
694,65.00950615,3.31,81.98,6.679840127,6.353583485,Same,7,106,0,1,53.33253528,53.40597626,46.42731227,48.02950995,3.908074108
695,70.24007164,8.69,64.37,7.736356761,6.984345892,Same,9,78,0.140243862,0,46.31602536,42.3915338,47.83511834,42.73094462,3.771680917
696,80.6582511,4.51,63.93,6.912926921,5.045890919,Improved,6,26,2.935990205,1,73.58410233,76.8255045,77.19191486,67.16118101,4.949473889
697,67.14815266,2.36,100,7.035760608,6.434327212,Same,13,40,0.800808725,1,55.87468043,55.26993969,54.72034856,60.76375818,1.900644097
698,77.52551141,7.62,83.86,6.439412879,3.469370225,Declined,2,134,1.922863743,1,71.96810218,74.0657644,79.23440549,61.43986747,3.649271654
699,61.24304621,3.69,83.7,8.01257613,1.403058857,Declined,12,22,4.699408524,1,48.48994934,44.05248845,41.79692034,54.25790106,3.438727633
700,73.92962125,2.51,100,6.768168711,7.366751428,Declined,6,140,0.34771774,1,66.4627056,64.2754141,69.92729872,73.39445259,4.660393818
701,75.01289312,0.76,74.43,6.28724051,3.781441836,Declined,3,158,1.838181317,1,69.29241879,72.90432558,66.26311469,67.78151586,1.625448567
702,66.26899674,9.72,85.29,6.984978009,3.760699393,Same,12,161,4.371009588,0,42.85029453,40.98612876,51.44718406,29.83460909,4.007192654
703,74.09250826,4.94,72.03,6.445893395,6.786210329,Improved,10,47,0.764531243,1,58.5132353,67.14805456,68.47581207,56.70668249,3.273074465
704,66.16629053,2.04,83.4,7.302577398,6.241467793,Improved,9,131,2.56413345,1,47.39280723,45.3946263,43.55952429,47.07188643,2.098663479
705,59.9310739,7.7,73.75,6.194545248,5.114826056,Improved,12,176,0,0,43.48562338,44.609047,40.7378377,38.43263228,2.897739657
706,90.93301786,8.93,81.3,7.882848325,5.530857729,Improved,11,28,5.831842089,1,94.44781278,99.11076694,98.74575222,91.87172081,2.335106388
707,68.40488841,5.52,90.13,7.195336733,5.889262503,Declined,6,115,4.591117219,1,57.72946147,50.63763281,55.79380822,65.38043747,3.317253611
708,76.86197542,0.77,82.95,8.322084259,6.054376062,Same,3,28,3.587609713,1,84.54309452,75.73905046,84.31603843,87.86773033,4.556002443
709,64.98617905,3.97,100,6.755476592,3.923867801,Improved,12,65,0.180585025,0,54.00523601,46.37695444,54.13217811,49.38241544,3.277219938
710,79.16395978,2.81,68.23,7.412095142,3.809080036,Same,7,136,0,1,77.48264972,83.79557024,67.88428394,69.49465387,3.526889673
711,85.45734507,6.55,90.16,6.005854892,3.717321511,Improved,7,92,2.116259065,1,81.81253229,79.05324156,81.74334356,80.17744571,3.074991388
712,75.46242451,5.43,93.56,7.313693963,5.953373257,Declined,14,179,5.571977213,1,72.76013073,85.55112716,69.31149186,71.69284684,1.204662026
713,66.92235163,3.88,61.08,5.741959814,2.458914658,Same,11,126,2.713563179,1,65.93669037,63.11545238,63.47107626,68.41768631,1.931434228
714,71.60933356,6.66,78.87,6.996876186,4.445038902,Same,13,150,0.86019513,1,62.65125028,63.57400679,69.8694103,59.97466672,2.968006918
715,70.16115753,6.05,77.95,6.646478509,5.531067237,Same,3,25,5.115651727,1,59.18775466,66.89830442,52.90522019,61.74525254,2.240941135
716,86.49123961,9.11,96.98,7.093918844,6.453371145,Declined,4,58,5.056703239,1,91.12410293,101.1545674,95.19012887,100.7998731,1.727054391
717,87.44139129,6.17,65.94,7.056852735,6.009379607,Improved,11,140,1.343694038,1,85.68406743,95.99158531,84.28925278,89.76157254,3.016531368
718,91.63285624,5.32,75.71,6.013624775,5.655867221,Declined,8,49,4.905477756,1,93.07648009,99.11831124,91.67767924,92.83603755,2.291239174
719,60.44711928,8.32,95.64,5.886085646,4.284598935,Declined,7,80,2.680361704,1,46.83634729,51.95665992,50.78820677,45.92059494,2.032430573
720,77.01813828,2.42,60.42,7.780525813,4.740662136,Same,3,145,2.211671457,1,80.19771114,83.16034588,81.89796761,78.41434547,2.85594167
721,80.60336901,2.81,64.03,7.31810386,2.676336407,Improved,4,119,0,1,91.60872513,95.50053051,94.46179011,97.51192969,1.533137032
722,68.47798767,7.94,66.34,7.153455226,5.52876785,Improved,5,111,2.696980936,1,49.96781864,47.21189006,54.80874194,46.83125141,4.710982932
723,69.07274789,4.7,60.32,6.337199616,3.094942556,Declined,11,27,0,1,43.65729471,39.56630029,42.00075279,43.88340825,4.470808392
724,78.80540822,4.39,84.9,7.739335341,6.674953388,Same,1,146,0,1,80.76163571,80.74476342,77.70045204,81.01762522,3.830482343
725,74.59085779,8.93,75.12,7.114426277,6.629107297,Declined,5,122,1.255697328,1,71.59602122,70.74509811,66.17026859,69.08710026,1.42485531
726,90.48420415,6.3,100,7.692184163,4.127879736,Same,8,93,0.637803013,1,86.30058272,84.03444248,82.17353007,79.43825498,4.103509018
727,66.37152962,8.13,86.74,7.161202103,3.618609723,Declined,1,88,0,1,47.68748071,51.16941795,62.43295284,49.30235323,4.231829312
728,84.0510296,8.19,100,7.086745019,8.71477718,Same,11,46,4.295183069,1,83.73970215,88.5162282,89.96310006,83.43468229,4.071058471
729,59.59016877,1.64,96.69,6.121861694,6.286397759,Improved,9,150,0.290631767,1,51.0895026,51.53153703,44.33413077,53.59070495,1.455863548
730,67.89417878,6.71,81.76,6.602967758,4.494144009,Improved,10,123,3.972347801,1,49.00107686,56.38872726,42.38878707,46.33307533,3.575631828
731,59.87162774,9.55,85.43,7.413967972,1.469722196,Declined,5,69,3.061546668,1,49.03461889,43.32617332,51.44394919,55.13872538,4.337299183
732,76.73070388,5.06,100,6.564838408,7.359941123,Improved,10,16,1.004515396,1,84.80160961,83.83331232,87.5379336,80.41774071,3.309413605
733,76.55906569,7.46,70.26,5.791407711,5.042205467,Improved,12,36,4.320105427,1,76.58584714,73.00173554,79.33026631,85.14604856,3.585629501
734,71.45533556,5.88,100,5.582062114,7.228414509,Declined,7,61,1.579629809,1,68.76859836,59.43591528,67.49381939,60.03041581,2.833453918
735,68.75983984,2.45,100,7.046535469,1.539297071,Improved,10,43,5.255552191,1,59.73567663,59.3222732,59.10840533,61.90952695,3.11482928
736,76.9181067,2.35,82.29,7.333657442,6.71013013,Improved,5,45,1.659399563,1,88.24602974,87.6372922,89.88542737,90.62318316,1.137507433
737,75.58632199,4.62,72.88,7.69838893,3.629642796,Same,6,20,0.642005917,1,61.58448091,69.15172962,62.01394594,57.60669557,3.555852088
738,88.09491606,5.09,82.74,6.79622243,5.926891646,Same,8,124,0,1,84.91296917,88.06702759,73.81646731,87.03493886,1.325788852
739,62.33949761,5.28,75.17,6.042021061,4.26249701,Same,10,41,3.289411419,1,64.15241997,59.03148585,63.00342182,70.55001332,2.740058377
740,75.25826084,9.57,65.85,5.589039635,3.792955263,Declined,8,19,0,1,60.73194362,70.00240645,56.47491145,49.64784942,2.170620391
741,68.67105096,1.45,92.72,5.737648063,7.200690321,Same,9,124,0,1,65.44738821,71.55255669,66.32344531,67.96111225,3.181711801
742,72.57276922,4.12,74.05,6.758752203,1.429847868,Same,4,28,4.234901544,1,56.57578308,59.4862716,71.50207809,44.10942898,1.533665342
743,80.21702549,5.39,59.76,6.748615182,3.699627927,Same,11,43,1.742172422,1,81.11851591,79.98609542,82.95592424,76.29019189,3.766573608
744,73.96868855,9.65,44.09,6.915357599,7.770277663,Same,13,113,0.637319701,1,67.64962146,62.85242527,66.08197302,75.79545328,4.180046148
745,65.46036087,5.29,77.93,6.696728404,2.002133048,Declined,7,136,4.252656721,1,52.77169823,50.91066435,57.38070574,49.86278807,1.653417799
746,90.79894679,7.87,66.86,6.737077647,6.311856089,Declined,10,103,2.738140556,1,89.47660153,94.92034463,91.89004097,83.60720171,1.417252349
747,64.35906853,7.62,62.33,7.089832962,6.309500937,Declined,9,48,2.065563533,1,61.11401718,70.53694871,63.21448963,60.12432853,1.582061931
748,77.98690537,5.88,95.3,7.497924726,2.776880006,Same,2,113,0.700852342,1,69.89540736,77.611625,72.92966033,80.23493905,4.508510248
749,90.43463388,1.74,81.97,7.671564598,7.985004211,Declined,13,131,2.543448522,1,89.8559661,87.41171899,100.1386839,80.69755487,3.112757047
750,80.74824529,2.58,96.3,5.640012484,7.539126994,Same,7,178,0,1,74.33308978,68.73500261,68.6786476,69.07654022,2.869043984
751,74.83819069,2.78,85.96,7.57053017,5.59440762,Improved,8,98,2.964634799,1,46.42939224,47.13382347,48.79755262,53.91655065,1.426847276
752,83.20064959,0.87,77.25,6.774775397,2.463158402,Same,7,60,0,1,91.6907668,82.84856997,87.05886115,100.9792785,3.598224027
753,82.04849557,4.1,69.03,6.883797285,7.229065938,Declined,4,67,0.53470946,1,74.52394292,76.13978149,77.30150615,74.0067868,4.471998368
754,68.67945123,6.3,100,8.036091309,4.34588011,Same,2,60,2.677924402,1,58.41980881,57.68179587,53.82637625,52.22454529,4.312743477
755,69.99701238,1.87,87.73,7.407692168,7.902771917,Same,3,124,0.886620837,1,47.659964,45.32978149,45.57312993,58.13918151,3.504218836
756,81.79724773,2.16,84.43,6.173508109,3.579431066,Same,5,18,6.392510033,1,83.67138541,75.69787007,82.19593584,91.64359737,1.301114867
757,75.11262188,7.22,76.51,6.839089744,7.980425255,Same,11,42,1.508955802,1,74.10400158,76.67200211,78.98308517,77.49873651,1.449588109
758,81.20054105,2.11,79.87,6.532446746,6.604015168,Declined,8,29,0,1,69.34036006,66.67685586,73.93263228,65.27834831,1.197235948
759,82.12423634,1.79,64.96,7.130091101,4.634911013,Declined,5,21,0.803313699,1,89.16409207,83.31450789,82.93550519,88.91894536,2.029916866
760,74.62279451,9.79,76.85,7.863136909,1.59219875,Declined,7,140,0.136068583,1,83.37284662,69.01153555,83.64751717,82.57104621,1.542645869
761,61.58682478,0.64,78.65,6.435747591,8.939060538,Declined,14,169,0,1,48.34211839,48.20454386,44.79421911,49.99637491,2.040192161
762,71.6675216,3.59,93.89,8.048986096,6.049600189,Declined,13,84,4.234761403,1,57.14471373,66.00597171,50.85218918,64.39972092,2.540232223
763,73.7936451,0.83,84.57,6.070252105,7.269954949,Improved,7,114,1.626960959,1,53.66690269,61.97319876,52.58181744,58.0639879,4.771931136
